,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,CMP_SPEED_5,POWER_5,FUEL_FLOW_5,CO2_5,CMP_SPEED_6,POWER_6,FUEL_FLOW_6,CO2_6
01-03-2021 23:00,9515.855069,13277.35126,1.741707619,4.148565459,9613.159742,13515.39706,1.750477078,4.169453394,4496.797684,2990.800396,0.851886835,2.029105379,7000.081572,7570.537886,1.315403554,3.133153745,0,,,,7746.417877,9156.259625,1.440259563,3.430547706
02-03-2021 00:00,9519.764147,13254.38717,1.737665812,4.138938297,9634.476835,13534.75239,1.74920065,4.166413076,4496.797684,2984.134393,0.849723268,2.023951989,7003.827273,7560.559774,1.31265626,3.126609979,0,,,,7754.200968,9151.312715,1.437762575,3.424600142
02-03-2021 01:00,9505.111872,13263.69915,1.740716291,4.146204221,9642.523789,13600.00219,1.755892395,4.182352113,4496.797684,2994.786838,0.852409012,2.030349151,6993.758675,7566.161344,1.315089955,3.132406784,0,,,,7750.527021,9175.019064,1.441726514,3.434041829
02-03-2021 02:00,9500.893759,13255.17248,1.738505512,4.140938375,9635.737793,13583.58637,1.753121241,4.175751514,4496.797684,2996.926148,0.851765491,2.02881635,7010.184515,7603.037889,1.316961226,3.136863956,0,,,,7758.191125,9194.639785,1.441887552,3.434425406
02-03-2021 03:00,9488.72554,13236.12205,1.736056642,4.135105424,9624.21715,13565.53802,1.750789128,4.170196666,4496.797684,3001.210287,0.851727122,2.02872496,7014.090079,7618.524225,1.317389474,3.137883998,0,,,,7767.459617,9223.965627,1.443139808,3.437408148
02-03-2021 04:00,9486.515359,13213.76733,1.733210648,4.128326562,9583.995291,13450.6621,1.741963079,4.149173939,4496.797684,2997.621471,0.850536625,2.025889321,7011.915743,7604.424395,1.315095918,3.132420989,0,,,,7757.577431,9190.567863,1.4393296,3.42833263
02-03-2021 05:00,9477.132152,13192.10403,1.731885893,4.125171134,9578.514315,13438.6179,1.741369556,4.147760229,4496.797684,2997.951204,0.850657782,2.026177903,7003.808917,7587.904803,1.313766787,3.129255138,0,,,,7752.495666,9180.680006,1.438726317,3.426895675
02-03-2021 06:00,9484.095346,13238.46689,1.733544199,4.129121047,9579.631554,13469.15667,1.7419143,4.149057751,4496.797684,3007.950635,0.851213624,2.027501861,7007.63059,7615.682287,1.314999405,3.132191103,0,,,,7754.665921,9208.671929,1.439703863,3.429224086
02-03-2021 07:00,9477.603427,13215.4729,1.73073496,4.122429733,9570.755353,13439.44135,1.738685789,4.141367776,4496.797684,3007.071375,0.850371464,2.025495923,7024.486256,7647.198037,1.316603707,3.136012385,0,,,,7745.127535,9183.360613,1.436626409,3.421893912
02-03-2021 08:00,9467.267089,13174.30046,1.728935558,4.118143746,9575.895645,13436.63926,1.739343051,4.142933305,4496.797684,3001.388204,0.850120891,2.024899086,7032.842142,7653.976997,1.317932722,3.139177958,0,,,,7738.098419,9155.454509,1.435296592,3.418726427
02-03-2021 09:00,9470.937396,13226.76962,1.733389762,4.128753194,9570.9727,13468.43585,1.742438851,4.150307178,4496.797684,3013.28392,0.852198302,2.029847262,7040.247537,7696.558542,1.322355245,3.149711945,0,,,,7731.767449,9172.900409,1.437446913,3.423848266
02-03-2021 10:00,9470.040714,13204.33259,1.730570368,4.122037692,9548.087708,13391.67701,1.736077968,4.13515622,4496.797684,3008.689838,0.850880463,2.026708307,7034.645282,7672.922262,1.319310127,3.142458794,0,,,,7744.40378,9186.832906,1.437382836,3.423695643
02-03-2021 11:00,9469.310464,13211.34157,1.729273128,4.118947803,9553.58614,13412.68175,1.735661786,4.134164917,4496.797684,3013.152731,0.850465654,2.025720274,7039.228137,7689.530616,1.319369573,3.142600389,0,,,,7743.665639,9193.350857,1.436392394,3.421336512
02-03-2021 12:00,9480.459818,13241.30743,1.733141176,4.128161089,9535.285033,13371.37181,1.734790625,4.132089904,4496.797684,3011.993319,0.851292897,2.027690682,7035.863421,7682.543759,1.320214546,3.144613024,0,,,,7751.245509,9210.54097,1.439303163,3.42826966
02-03-2021 13:00,9462.649516,13220.3569,1.732912844,4.127617226,9499.034321,13306.0856,1.731721726,4.124780106,4496.797684,3017.447609,0.852562484,2.030714705,7021.404437,7665.506144,1.319664258,3.143302297,0,,,,7767.279602,9261.695524,1.444159307,3.439836487
02-03-2021 14:00,9463.075689,13238.14584,1.732951026,4.127708171,9521.034496,13375.07522,1.735023547,4.132644699,4496.797684,3023.501577,0.852717259,2.031083362,7016.637968,7666.821096,1.318846076,3.141353474,0,,,,7755.788286,9250.246908,1.442332383,3.435484945
02-03-2021 15:00,9456.433208,13179.3013,1.727403935,4.11449558,9511.679047,13309.92576,1.729088316,4.118507598,4496.797684,3012.752184,0.850446933,2.025675683,7032.324635,7673.978525,1.318122327,3.139629578,0,,,,7758.406294,9225.531667,1.439044138,3.42765269
02-03-2021 16:00,9463.787897,13222.38414,1.730904516,4.122833597,9477.12945,13251.35703,1.726010051,4.111175494,4496.797684,3019.467063,0.851688778,2.028633629,7018.965834,7661.468096,1.317622814,3.138439789,0,,,,7759.954419,9247.555525,1.44128647,3.432993689
02-03-2021 17:00,9464.63119,13239.20804,1.732087395,4.125651092,9470.666809,13249.57349,1.725916481,4.110952619,4496.797684,3023.817177,0.8522781,2.030037332,6991.942691,7614.672807,1.313818748,3.129378903,0,,,,7778.85302,9300.446487,1.445360174,3.442696827
02-03-2021 18:00,9471.680361,13257.93082,1.73440416,4.131169384,9487.531247,13292.8924,1.729851599,4.120325659,4496.797684,3023.034131,0.852766006,2.031199472,6987.49632,7605.334109,1.313861219,3.129480064,0,,,,7781.248041,9306.016618,1.44675117,3.446010035
02-03-2021 19:00,9489.537058,13311.47556,1.737977706,4.139681197,9485.470487,13297.80631,1.73030241,4.121399445,4496.797684,3025.923815,0.853205027,2.032245176,6973.688473,7582.77573,1.312068729,3.125210541,0,,,,7767.215418,9282.417927,1.445010716,3.441864456
02-03-2021 20:00,9493.451329,13283.18588,1.7332274,4.128366465,9460.280659,13198.60617,1.720929789,4.099074842,4496.797684,3017.904629,0.850625147,2.026100171,6977.618355,7569.598961,1.308684229,3.117149017,0,,,,7765.604757,9252.66719,1.440263771,3.430557729
02-03-2021 21:00,9487.786313,13279.4667,1.735078778,4.132776252,9471.829852,13237.30328,1.725469012,4.109886794,4496.797684,3018.801863,0.851807974,2.02891754,6968.731782,7555.781579,1.309125887,3.118200999,0,,,,7779.652141,9289.344856,1.444756223,3.44125828
02-03-2021 22:00,9472.887701,13255.82402,1.732878433,4.127535262,9467.253883,13238.76118,1.724950364,4.108651429,4496.797684,3023.212529,0.852004047,2.029384566,6971.041931,7569.1267,1.309722547,3.11962218,0,,,,7768.055156,9273.762197,1.442972581,3.437009831
02-03-2021 23:00,9456.652007,13254.88047,1.734047089,4.130318877,9450.739265,13235.93763,1.725906346,4.11092848,4496.797684,3033.269927,0.853916712,2.033940334,6975.802841,7601.660103,1.313381894,3.128338361,0,,,,7735.191292,9228.906975,1.440594637,3.431345817
03-03-2021 00:00,9438.919255,13157.28001,1.724922831,4.108585848,9452.603666,13186.34543,1.720002633,4.096866453,4496.797684,3019.803053,0.850730524,2.026351168,6967.214479,7551.742096,1.307069326,3.113302485,0,,,,7722.07594,9161.358822,1.433095583,3.413483853
03-03-2021 01:00,9446.024139,13168.77313,1.726389741,4.112079876,9427.17982,13120.0606,1.716387699,4.088256056,4496.797684,3017.515959,0.850839271,2.026610191,6975.475429,7564.96432,1.308769727,3.117352663,0,,,,7730.555212,9175.166972,1.434772465,3.417478011
03-03-2021 02:00,9436.951347,13156.16771,1.726880799,4.113249524,9455.448001,13197.18382,1.722526388,4.102877773,4496.797684,3018.909604,0.851646358,2.028532587,7001.692625,7624.386655,1.314728372,3.131545531,0,,,,7710.479628,9136.25084,1.432754653,3.412671795
03-03-2021 03:00,9439.579685,13159.87827,1.72719324,4.113993725,9458.64174,13202.67238,1.72297846,4.103954561,4496.797684,3018.087087,0.851576424,2.028366013,7019.094893,7659.008692,1.317674859,3.138563757,0,,,,7712.436744,9138.701186,1.433055587,3.413388588
03-03-2021 04:00,9439.627318,13169.19496,1.726971006,4.113464389,9448.183427,13185.29053,1.720943876,4.099108394,4496.797684,3021.570172,0.851608136,2.028441548,7020.102605,7667.531869,1.317729407,3.138693684,0,,,,7728.980871,9182.807899,1.435772441,3.419859849
03-03-2021 05:00,9453.243848,13182.06979,1.729009871,4.118320751,9440.499119,13148.2566,1.719799707,4.096383103,4496.797684,3014.331264,0.851350321,2.02782746,7012.18012,7636.973597,1.316091741,3.134792936,0,,,,7711.653393,9128.355198,1.432602011,3.412308217
03-03-2021 06:00,9450.869861,13192.27324,1.729681711,4.119921003,9441.496385,13166.01918,1.720928158,4.099070955,4496.797684,3019.350296,0.851970012,2.029303498,7000.738257,7623.289984,1.314903359,3.131962334,0,,,,7727.272483,9174.871288,1.436160409,3.420783949
03-03-2021 07:00,9461.032898,13232.85361,1.734739206,4.131967428,9445.992968,13193.78474,1.725148939,4.109124414,4496.797684,3021.650656,0.853584544,2.033149144,7005.918824,7642.247188,1.318399324,3.140289357,0,,,,7714.918586,9157.957028,1.436977304,3.422729707
03-03-2021 08:00,9455.912442,13192.2534,1.730356845,4.121529103,9444.60026,13162.44082,1.72133817,4.100047561,4496.797684,3015.290131,0.851834601,2.028980964,7008.21437,7630.992258,1.316098686,3.134809477,0,,,,7729.240852,9170.112319,1.436508456,3.421612961
03-03-2021 09:00,9459.107924,13215.7967,1.733498266,4.12901164,9435.077624,13155.56274,1.722549771,4.102933469,4496.797684,3018.325547,0.853074016,2.03193312,7026.960879,7678.686337,1.321360919,3.147343566,0,,,,7718.421257,9156.676766,1.43680657,3.422323038
03-03-2021 10:00,9455.154501,13159.52708,1.727195019,4.113997964,9470.195546,13194.15528,1.722424214,4.102634404,4496.797684,3007.187078,0.850230226,2.025159509,7051.481607,7701.925598,1.321191133,3.146939154,0,,,,7706.005821,9096.675538,1.429965215,3.406027644
03-03-2021 11:00,9447.5672,13193.3219,1.73249989,4.126633611,9471.448145,13248.67226,1.728950631,4.118179648,4496.797684,3019.441717,0.85347913,2.03289806,7046.311805,7721.759636,1.325273931,3.15666395,0,,,,7719.435965,9162.145917,1.437575355,3.424154203
03-03-2021 12:00,9463.022594,13225.13447,1.734664586,4.131789691,9477.521617,13258.10243,1.729661785,4.119873541,4496.797684,3017.781177,0.853302958,2.032478436,7045.039809,7715.383617,1.324790702,3.155512951,0,,,,7729.209991,9179.657194,1.439021318,3.427598335
03-03-2021 13:00,9458.541433,13211.51277,1.734481295,4.131353112,9470.734676,13240.08564,1.729299045,4.119009534,4496.797684,3016.278193,0.853522623,2.033001655,7050.294927,7724.457396,1.326150342,3.15875147,0,,,,7717.298759,9150.780615,1.437411655,3.423764287
03-03-2021 14:00,9455.757365,13161.8346,1.731069769,4.123227212,9471.817211,13200.95404,1.726547527,4.112455706,4496.797684,3003.886836,0.851859825,2.029041044,7050.071718,7696.486726,1.323614122,3.152710461,0,,,,7717.474018,9119.453599,1.434824558,3.417602093
03-03-2021 15:00,9454.235111,13142.35301,1.728737527,4.117672055,9510.720702,13279.01549,1.730501994,4.121874832,4496.797684,3000.295696,0.850822889,2.02657117,7048.050702,7683.373914,1.321686554,3.148119195,0,,,,7740.537354,9159.422195,1.437035444,3.422868191
03-03-2021 16:00,9431.134697,13112.42941,1.729637355,4.119815352,9528.554905,13349.27125,1.73795645,4.139630566,4496.797684,3005.014209,0.852996008,2.031747314,7028.93175,7657.710446,1.321786002,3.148356069,0,,,,7756.816689,9212.441157,1.443548839,3.438382417
03-03-2021 17:00,9444.158971,13077.23501,1.724954319,4.108660851,9541.451078,13313.34226,1.733158358,4.128202014,4496.797684,2987.75136,0.849474867,2.023360323,7010.258315,7578.101134,1.313160845,3.127811847,0,,,,7770.252094,9193.189249,1.44001658,3.429968946
03-03-2021 18:00,9468.003876,13149.14243,1.729070455,4.118465056,9538.9575,13321.2619,1.733195439,4.128290336,4496.797684,2992.748282,0.849821081,2.024184969,7039.357811,7648.969136,1.318788047,3.141215253,0,,,,7746.663019,9153.382455,1.436529704,3.421663571
03-03-2021 19:00,9499.756104,13257.97917,1.740337712,4.145302485,9548.233478,13377.04738,1.741005958,4.146894176,4496.797684,2997.786907,0.852679765,2.030994055,7044.868479,7677.103855,1.324344264,3.154449582,0,,,,7761.795611,9206.943435,1.444163614,3.439846746
03-03-2021 20:00,9501.487586,13212.13798,1.734754828,4.132004638,9541.950351,13311.57668,1.734240373,4.13077926,4496.797684,2985.733136,0.849792269,2.024116341,7051.058895,7660.364636,1.320971846,3.146416835,0,,,,7743.019212,9130.199155,1.436104591,3.420650997
03-03-2021 21:00,9510.458353,13243.14719,1.738608208,4.141182987,9538.105753,13312.00805,1.736140799,4.135305876,4496.797684,2986.616229,0.850893471,2.026739291,7041.479999,7644.882513,1.321136894,3.146809961,0,,,,7756.457963,9165.006357,1.440343499,3.430747632
03-03-2021 22:00,9512.739741,13241.20572,1.738142949,4.140074788,9523.718249,13270.24549,1.733143183,4.128165868,4496.797684,2984.755362,0.850470906,2.025732785,7028.342498,7613.191867,1.318232583,3.139892197,0,,,,7758.890207,9164.953478,1.440048952,3.430046051
03-03-2021 23:00,9504.86071,13227.75176,1.741508205,4.148090475,9478.664587,13169.53665,1.73081293,4.12261545,8470.390859,10762.38759,1.571786191,3.743830383,7035.770918,7628.497855,1.322746568,3.150644037,0,,,,7752.321759,9150.900918,1.442516952,3.43592457
04-03-2021 00:00,9497.910341,13166.79768,1.734443264,4.131262524,9495.624201,13165.95699,1.727524395,4.114782503,8473.600265,10733.22997,1.566788705,3.731926894,7025.677417,7581.868578,1.316385053,3.135491574,0,,,,7771.788141,9162.516438,1.440745719,3.431705679
04-03-2021 01:00,9502.625363,13155.25236,1.733896386,4.12995992,9538.375205,13247.0033,1.733083621,4.128023999,8475.030449,10717.08602,1.565851441,3.729694428,7039.281676,7595.242601,1.317666641,3.138544181,0,,,,7774.169575,9150.699328,1.440055567,3.430061809
04-03-2021 02:00,9494.557043,13185.36049,1.739970936,4.144428863,9541.510249,13304.70573,1.7409365,4.146728735,8481.029121,10771.06188,1.573429509,3.747744594,7045.063362,7635.582543,1.324261594,3.154252671,0,,,,7766.348418,9167.003837,1.444709528,3.441147056
04-03-2021 03:00,9500.081403,13164.94729,1.737876558,4.139440272,9537.027013,13260.80479,1.737352748,4.138192611,8498.266171,10782.96898,1.573687437,3.748358951,7017.991814,7558.633339,1.317145581,3.137303071,0,,,,7765.603091,9140.618236,1.442075014,3.43487192
04-03-2021 04:00,9502.779537,13150.45597,1.735457022,4.133677192,9526.436175,13214.63219,1.732951145,4.127708453,8496.034774,10760.51699,1.570788516,3.741454024,7024.031119,7559.213219,1.316123833,3.134869374,0,,,,0,,,
04-03-2021 05:00,9512.522766,13148.84778,1.736578107,4.136347498,9540.734054,13225.75998,1.734864928,4.132266885,8498.72797,10745.22031,1.570707032,3.741259938,7029.680549,7554.101475,1.316551455,3.135887925,0,,,,0,,,
04-03-2021 06:00,9532.303654,13197.33641,1.740381009,4.145405612,9557.321901,13266.57666,1.738107801,4.139991068,8511.308598,10774.34958,1.573427395,3.74773956,7032.244868,7559.514005,1.317536292,3.138233703,0,,,,0,,,
04-03-2021 07:00,9542.484976,13245.46317,1.747304155,4.161895823,9558.807866,13295.16822,1.743675097,4.153251786,8517.485345,10807.28712,1.579268276,3.761651926,7015.253952,7536.121154,1.318387045,3.140260108,0,,,,0,,,
04-03-2021 08:00,9533.693346,13180.14842,1.739088069,4.142325965,9555.772759,13242.79725,1.736298686,4.135681945,8519.183359,10775.25406,1.573343731,3.74754028,7000.449024,7481.118865,1.310649475,3.121830026,0,,,,0,,,
04-03-2021 09:00,9527.816594,13206.78505,1.744825663,4.155992315,9535.94807,13237.04598,1.739845205,4.144129385,8521.486996,10813.29851,1.579684245,3.76264272,7021.076192,7546.212452,1.319282614,3.14239326,0,,,,0,,,
04-03-2021 10:00,9514.309539,13163.07456,1.742060986,4.149407142,9532.78362,13218.67766,1.738821987,4.141692187,8511.5843,10781.18944,1.577497334,3.757433728,7012.871114,7521.893816,1.3172927,3.137653494,0,,,,0,,,
04-03-2021 11:00,9498.697394,13050.78768,1.733702015,4.129496948,9547.999263,13182.29566,1.735492566,4.133761854,8509.232813,10712.90171,1.571561952,3.743296268,7004.948408,7459.510707,1.311188584,3.123114126,0,,,,0,,,
04-03-2021 12:00,9497.509696,13062.47604,1.73574244,4.134357026,9550.35877,13202.82563,1.738107691,4.139990808,8505.597129,10716.91399,1.573010671,3.746746967,6999.989329,7457.627914,1.312004335,3.125057161,0,,,,0,,,
04-03-2021 13:00,9486.048598,13051.28493,1.736710263,4.13666228,9572.290273,13272.63157,1.744439018,4.155071367,8506.544048,10732.46909,1.575744521,3.753258711,7012.83567,7492.715833,1.316359163,3.135429906,0,,,,0,,,
04-03-2021 14:00,9478.43832,13002.64666,1.732906866,4.127602986,9551.359558,13192.56866,1.73861839,4.141207239,8507.885673,10709.81499,1.573544756,3.7480191,7011.289085,7470.984935,1.314055713,3.129943328,0,,,,0,,,
04-03-2021 15:00,9489.722298,13036.34087,1.736158268,4.135347486,9569.051879,13241.88479,1.742924947,4.151465007,8515.115599,10731.41112,1.57606451,3.754020892,6990.849026,7432.16949,1.311528525,3.123923832,0,,,,0,,,
04-03-2021 16:00,9492.72571,13011.39695,1.734400528,4.131160732,9560.919609,13191.51295,1.739614398,4.143579626,8504.703286,10680.54362,1.572323815,3.745110948,6981.536858,7393.220725,1.308191806,3.115976115,0,,,,0,,,
04-03-2021 17:00,9501.565765,13063.28042,1.739541001,4.143404802,9563.201374,13227.73336,1.74367117,4.153242432,8498.629445,10692.00008,1.574708269,3.750790466,6957.697875,7362.064035,1.306798902,3.112658364,0,,,,0,,,
04-03-2021 18:00,9484.588959,12973.0446,1.731627753,4.124556273,9550.976857,13149.02616,1.736588086,4.136371266,8496.25479,10645.23483,1.569480575,3.738338647,6964.082107,7346.020234,1.30389695,3.105746217,0,,,,0,,,
04-03-2021 19:00,9489.749728,13006.07767,1.738365085,4.140603893,9543.724956,13154.11446,1.741372516,4.147767278,8495.592337,10659.38651,1.574570886,3.750463234,6954.03399,7334.766295,1.30632533,3.111530364,0,,,,0,,,
04-03-2021 20:00,9480.575795,12970.24172,1.734195297,4.130671893,9530.019264,13107.57801,1.736620638,4.136448803,8484.890739,10624.46901,1.570535454,3.740851258,6947.35514,7314.238131,1.303258784,3.104226173,0,,,,0,,,
04-03-2021 21:00,9478.715731,12928.07676,1.730124513,4.120975712,9530.298452,13070.45522,1.73287409,4.127524917,8490.112708,10604.49022,1.567837292,3.734424519,6955.570947,7308.381666,1.301814774,3.100786691,0,,,,0,,,
04-03-2021 22:00,9466.636718,12916.26149,1.730723699,4.122402909,9552.955785,13142.42262,1.739079298,4.142305074,8499.275263,10639.42063,1.57161416,3.743420623,6978.972722,7365.718567,1.307811833,3.115071059,0,,,,0,,,
04-03-2021 23:00,9448.518539,12879.33242,1.731732209,4.124805075,9530.926803,13097.49587,1.739575185,4.143486224,8493.843285,10631.05273,1.574181996,3.749536941,6976.648852,7362.068609,1.310150748,3.120642111,0,,,,0,,,
05-03-2021 00:00,9445.031517,12849.38228,1.729906627,4.12045673,9540.226573,13098.09926,1.739702992,4.143790648,8500.782333,10627.7445,1.574057414,3.749240198,6982.466659,7359.881228,1.31003426,3.120364648,0,,,,0,,,
05-03-2021 01:00,9424.686178,12815.33309,1.727734918,4.115283947,9533.452287,13096.12322,1.739648555,4.143660984,8497.754577,10633.34779,1.57453152,3.750369469,6973.418449,7350.202787,1.309291607,3.118595727,0,,,,0,,,
