Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,CMP_SPEED_5,POWER_5,FUEL_FLOW_5,CO2_5,CMP_SPEED_6,POWER_6,FUEL_FLOW_6,CO2_6,THERMAL_EFF
21-01-2021 14.00,0.0,0.0,0.0,0.0,4668.203686,3648.141206,0.914959253,2.321168143,8519.643103,12032.27476,1.63582819,4.149946863,6055.39158,6352.412113,1.196101416,3.03440016,7987.894791,10565.97691,1.515221024,3.843977487,7415.661005,9388.268216,1.438587131,3.649564294,32.428232223893694
21-01-2021 15.00,0.0,0.0,0.0,0.0,4672.290424,3651.34373,0.914768789,2.320684954,8523.349895,12029.19538,1.634720665,4.147137174,6051.030064,6336.621467,1.193888534,3.028786281,7980.913589,10538.70115,1.512413211,3.836854323,7404.123309,9352.07925,1.434991977,3.640443715,32.40456767502929
21-01-2021 16.00,0.0,0.0,0.0,0.0,4682.284256,3674.846713,0.918178123,2.329334123,8521.933091,12045.33606,1.636948821,4.152789803,6050.085648,6345.550294,1.195554932,3.033013779,7994.455062,10588.48255,1.516987857,3.848459783,7315.819127,9162.71478,1.421671984,3.606652109,32.45945514190767
21-01-2021 17.00,0.0,0.0,0.0,0.0,4684.461493,3683.368268,0.920624819,2.335541168,8522.826445,12067.12622,1.640858575,4.162708491,6045.079436,6343.788684,1.197215917,3.037227547,7983.798041,10580.6826,1.51881052,3.853083713,7311.554528,9166.637541,1.424126065,3.612877888,32.396619472012134
21-01-2021 18.00,0.0,0.0,0.0,0.0,4686.839349,3677.154893,0.918500164,2.330151111,8519.906231,12026.69901,1.635882212,4.150083913,6042.796466,6321.438559,1.193450043,3.027673869,7977.805898,10536.47524,1.513480589,3.839562164,7309.431833,9136.109865,1.419803031,3.601910746,32.37487500634345
21-01-2021 19.00,0.0,0.0,0.0,0.0,4678.314446,3660.01686,0.916616621,2.325372735,8512.654553,12002.76579,1.634539424,4.146677382,6042.235327,6316.377788,1.193201754,3.027043983,7976.662819,10528.59119,1.513140702,3.838699902,7310.428819,9132.737494,1.419718499,3.601696296,32.35791681639388
21-01-2021 20.00,0.0,0.0,0.0,0.0,4680.41926,3670.184195,0.918436695,2.329990096,8530.03254,12066.24374,1.639913193,4.160310145,6036.691452,6315.818414,1.193939948,3.028916714,7981.305973,10556.98121,1.516144212,3.846319533,7309.082375,9145.221134,1.421602792,3.606476575,32.38089445111837
21-01-2021 21.00,0.0,0.0,0.0,0.0,4685.550872,3685.144217,0.920532401,2.33530671,8515.398179,12048.1483,1.639291324,4.158732519,6034.501953,6321.510584,1.194919381,3.031401445,7978.896365,10567.41923,1.517463089,3.849665402,7305.285296,9150.802876,1.422587418,3.608974482,32.38473933703359
21-01-2021 22.00,0.0,0.0,0.0,0.0,4687.299628,3686.994694,0.920663509,2.33563932,8527.373536,12074.84957,1.640960365,4.162966725,6036.828525,6324.526662,1.195133592,3.031944879,7979.181553,10565.40417,1.517201889,3.849002763,7315.5576,9172.342946,1.42413327,3.612896167,32.38413827932352
21-01-2021 23.00,0.0,0.0,0.0,0.0,4688.864765,3670.643023,0.917626721,2.327935266,8532.310141,12031.59534,1.636077443,4.150579197,6032.504705,6284.07307,1.190016068,3.018962187,7989.720351,10541.41372,1.513724732,3.840181533,7330.1175,9161.506998,1.421651116,3.606599168,32.384825145013735
22-01-2021 0.00,0.0,0.0,0.0,0.0,4680.676801,3659.632997,0.91661083,2.325358043,8546.335572,12076.34887,1.639560242,4.15941474,6028.962694,6281.908707,1.190140517,3.019277903,7984.646138,10537.47368,1.513800441,3.840373599,7336.50418,9183.446354,1.423709728,3.611821679,32.37110170140231
22-01-2021 1.00,0.0,0.0,0.0,0.0,4692.3518,3693.396003,0.921801154,2.338525423,8558.961733,12151.20744,1.646833598,4.177866581,6026.443425,6299.550936,1.193328415,3.027365308,7987.947167,10582.40468,1.518919915,3.853361236,7334.746961,9213.017008,1.427888914,3.622423893,32.39955861290893
22-01-2021 2.00,0.0,0.0,0.0,0.0,4673.678467,3655.081271,0.917331281,2.327185763,8552.91296,12119.25906,1.644621478,4.172254634,6027.807968,6292.139413,1.192609107,3.025540491,0.0,0.0,0.0,0.0,7333.569319,9196.201347,1.426537532,3.618995561,
22-01-2021 3.00,0.0,0.0,0.0,0.0,4677.504478,3661.295641,0.916965071,2.326256721,8547.365818,12099.89496,1.641585067,4.164551535,6029.329513,6294.20209,1.19148929,3.022699616,0.0,0.0,0.0,0.0,7350.052156,9231.644121,1.427704838,3.62195691,
22-01-2021 4.00,0.0,0.0,0.0,0.0,4681.815694,3679.640202,0.920087228,2.334177349,8559.085694,12162.88955,1.647476747,4.179498191,6029.254615,6312.391759,1.194409105,3.030106922,0.0,0.0,0.0,0.0,7348.489336,9254.400948,1.430896951,3.63005501,
22-01-2021 5.00,0.0,0.0,0.0,0.0,4690.580044,3691.205353,0.921673033,2.338200391,8546.669933,12123.53426,1.645184873,4.173683915,6034.933568,6319.082542,1.195355146,3.03250694,0.0,0.0,0.0,0.0,7339.307936,9226.410442,1.429203922,3.625759949,
22-01-2021 6.00,0.0,0.0,0.0,0.0,4690.205455,3683.775473,0.920515877,2.335264793,8523.895271,12047.10129,1.639394936,4.158995373,6024.965744,6286.949649,1.19196815,3.023914441,0.0,0.0,0.0,0.0,7353.499629,9243.268785,1.429954602,3.627664357,
22-01-2021 7.00,0.0,0.0,0.0,0.0,4680.468427,3664.361447,0.916788448,2.325808645,8537.922711,12067.29461,1.638256456,4.156107155,6024.061669,6279.372919,1.189420563,3.017451446,0.0,0.0,0.0,0.0,7345.071155,9213.974445,1.425526152,3.616429782,
22-01-2021 8.00,0.0,0.0,0.0,0.0,4687.450345,3671.712032,0.917773061,2.328306516,8512.29472,11992.07125,1.633386832,4.143753363,6027.960892,6279.987212,1.189573268,3.017838844,0.0,0.0,0.0,0.0,7327.281385,9162.608254,1.421752089,3.606855328,
22-01-2021 9.00,0.0,0.0,0.0,0.0,4670.632781,3656.726234,0.917703753,2.328130691,8511.491118,12033.74657,1.638971457,4.157921047,6030.056219,6307.66574,1.194112953,3.029355611,0.0,0.0,0.0,0.0,7320.322879,9180.521911,1.42555969,3.616514866,
22-01-2021 10.00,0.0,0.0,0.0,0.0,4656.417026,3624.806693,0.913018023,2.316243419,8523.877082,12039.04414,1.637650544,4.154570011,6024.567072,6282.923207,1.190593779,3.020427786,0.0,0.0,0.0,0.0,7313.926211,9146.705044,1.421574416,3.606404589,
22-01-2021 11.00,0.0,0.0,0.0,0.0,4661.207014,3628.874049,0.914881156,2.320970018,8523.972848,12035.05533,1.639749635,4.159895212,6028.816154,6286.094556,1.192628798,3.025590445,0.0,0.0,0.0,0.0,7319.518298,9153.432297,1.424119859,3.612862145,
22-01-2021 12.00,0.0,0.0,0.0,0.0,4661.058203,3629.463586,0.914904492,2.32102922,8523.598836,12036.12632,1.639695988,4.159759116,6030.456237,6290.866403,1.192944478,3.026391295,0.0,0.0,0.0,0.0,7312.520888,9138.854386,1.422931363,3.609847038,
22-01-2021 13.00,0.0,0.0,0.0,0.0,4665.423171,3628.816783,0.914110295,2.319014416,8508.978651,11974.11336,1.634217873,4.145861637,6032.168908,6280.276268,1.191025024,3.021521816,0.0,0.0,0.0,0.0,7311.454313,9116.437718,1.420125264,3.602728222,
22-01-2021 14.00,0.0,0.0,0.0,0.0,4674.261831,3647.738606,0.915333306,2.322117081,8511.011069,11984.98127,1.633288252,4.143503274,6029.593282,6281.100956,1.189931903,3.018748668,0.0,0.0,0.0,0.0,7322.854567,9149.405556,1.421193975,3.605439444,
22-01-2021 15.00,0.0,0.0,0.0,0.0,4674.490402,3657.191752,0.918071844,2.329064503,8505.505844,12002.77071,1.637180648,4.153377928,6032.285181,6302.63986,1.193920034,3.028866191,0.0,0.0,0.0,0.0,7315.200194,9155.509861,1.424034568,3.612645769,
22-01-2021 16.00,0.0,0.0,0.0,0.0,4668.296503,3633.38085,0.91409869,2.318984975,8506.038678,11962.94723,1.632440038,4.141351431,6037.852628,6291.580597,1.191395406,3.022461441,0.0,0.0,0.0,0.0,7309.867787,9111.343082,1.418911063,3.599647905,
22-01-2021 17.00,0.0,0.0,0.0,0.0,4668.894694,3634.003992,0.914257438,2.319387702,8515.892767,11986.77815,1.634179972,4.145765485,6041.875434,6299.410737,1.192237732,3.024598346,0.0,0.0,0.0,0.0,7297.812556,9082.580867,1.416795646,3.594281284,
22-01-2021 18.00,0.0,0.0,0.0,0.0,4666.357034,3640.737453,0.916530145,2.325153354,8531.382109,12061.82446,1.641727729,4.164913456,6030.470776,6294.894435,1.193675834,3.02824668,0.0,0.0,0.0,0.0,7312.691576,9144.439173,1.423660789,3.611697525,
22-01-2021 19.00,0.0,0.0,0.0,0.0,4674.035776,3650.193231,0.915697218,2.323040294,8548.810563,12086.54583,1.640160935,4.160938642,6028.555041,6283.742588,1.190229173,3.019502815,0.0,0.0,0.0,0.0,7313.898959,9135.048102,1.420090466,3.602639943,
22-01-2021 20.00,0.0,0.0,0.0,0.0,4678.389721,3648.347665,0.91594395,2.323666231,8528.699707,12014.00933,1.636078817,4.150582681,6031.118047,6274.374691,1.189949527,3.018793378,0.0,0.0,0.0,0.0,7304.644344,9094.22032,1.417637609,3.596417268,
22-01-2021 21.00,0.0,0.0,0.0,0.0,4670.697044,3640.825094,0.915275906,2.321971463,8519.752051,12008.02309,1.636095683,4.15062547,6025.534608,6271.932539,1.190033462,3.019006315,0.0,0.0,0.0,0.0,7309.875071,9119.117283,1.419899111,3.602154492,
22-01-2021 22.00,0.0,0.0,0.0,0.0,4668.754082,3640.376702,0.914915135,2.32105622,8534.924697,12051.35341,1.638406207,4.156487059,6023.758831,6272.631012,1.189679051,3.018107207,0.0,0.0,0.0,0.0,7301.796272,9105.649993,1.418324837,3.598160703,
22-01-2021 23.00,0.0,0.0,0.0,0.0,4670.615155,3639.8565,0.91525403,2.321915966,8535.090893,12043.73466,1.638517553,4.156769533,6026.033046,6271.534017,1.190057971,3.01906849,0.0,0.0,0.0,0.0,7286.342973,9062.858636,1.4156349,3.591336577,
23-01-2021 0.00,0.0,0.0,0.0,0.0,4687.036501,3665.384443,0.918228712,2.329462462,8529.262495,12023.05663,1.637185622,4.153390545,6028.432387,6272.546181,1.190181121,3.019380911,0.0,0.0,0.0,0.0,7277.182002,9036.697248,1.413719315,3.586476914,
23-01-2021 1.00,0.0,0.0,0.0,0.0,4686.453204,3669.405204,0.91906851,2.331592953,8522.598458,12021.5613,1.637698269,4.154691085,6024.668575,6272.988815,1.19066588,3.0206107,0.0,0.0,0.0,0.0,7302.684098,9107.227798,1.419601592,3.601399714,
23-01-2021 2.00,0.0,0.0,0.0,0.0,4679.277722,3663.670186,0.917499333,2.327612094,8507.960399,11997.78702,1.634510804,4.146604776,6026.813201,6287.388773,1.190818056,3.020996758,0.0,0.0,0.0,0.0,7307.459032,9130.205436,1.419974971,3.602346943,
23-01-2021 3.00,0.0,0.0,0.0,0.0,4678.179214,3658.160372,0.917827431,2.328444449,8539.619025,12070.72922,1.640977867,4.163011126,6033.243814,6295.487125,1.192735468,3.025861056,0.0,0.0,0.0,0.0,7315.06103,9141.711629,1.422250326,3.608119311,
23-01-2021 4.00,0.0,0.0,0.0,0.0,4681.435434,3670.855175,0.91948257,2.332643385,8533.27305,12074.86631,1.641514776,4.164373214,6037.832984,6317.241711,1.194961703,3.03150881,0.0,0.0,0.0,0.0,7299.086396,9120.779338,1.420842082,3.604546724,
23-01-2021 5.00,0.0,0.0,0.0,0.0,4681.627137,3673.30282,0.920088178,2.334179759,8563.907722,12158.31819,1.647687271,4.18003227,6033.885597,6312.497633,1.194956655,3.031496005,0.0,0.0,0.0,0.0,7282.741506,9088.085054,1.418815527,3.599405538,
23-01-2021 6.00,0.0,0.0,0.0,0.0,4681.196573,3663.453857,0.917431966,2.327441192,8576.706569,12159.05419,1.645297034,4.173968457,6036.081399,6300.770904,1.191984684,3.023956387,0.0,0.0,0.0,0.0,7279.684712,9057.576496,1.414324186,3.588011417,
23-01-2021 7.00,0.0,0.0,0.0,0.0,4688.055086,3668.737903,0.917992442,2.328863068,8571.628694,12128.31773,1.643069908,4.168318442,6047.462371,6313.754517,1.193131107,3.026864757,0.0,0.0,0.0,0.0,7284.160768,9053.260939,1.41390212,3.586940674,
23-01-2021 8.00,0.0,0.0,0.0,0.0,4679.875356,3670.078946,0.919348931,2.332304356,8581.582598,12199.88285,1.649884826,4.185607266,6224.984122,6712.927223,1.230517245,3.121709977,0.0,0.0,0.0,0.0,7259.623806,9032.350483,1.414033426,3.587273785,
23-01-2021 9.00,0.0,0.0,0.0,0.0,4683.414962,3675.786023,0.919968916,2.333877202,8592.540024,12225.83667,1.651469963,4.189628616,6216.688621,6694.494086,1.228774564,3.117288956,0.0,0.0,0.0,0.0,7274.085545,9064.963448,1.416431738,3.593358084,
23-01-2021 10.00,0.0,0.0,0.0,0.0,4675.137157,3658.856616,0.918525531,2.330215466,8596.170528,12230.29064,1.652687564,4.192717557,6219.732473,6696.467406,1.229582486,3.119338578,0.0,0.0,0.0,0.0,7279.689784,9072.931455,1.417810229,3.59685519,
23-01-2021 11.00,0.0,0.0,0.0,0.0,4672.526532,3662.623626,0.918251999,2.32952154,8593.992956,12243.73022,1.652392916,4.191970063,6218.80639,6708.025717,1.229680339,3.119586824,0.0,0.0,0.0,0.0,7299.270795,9134.77712,1.421431175,3.606041198,
23-01-2021 12.00,0.0,0.0,0.0,0.0,4679.44173,3667.41146,0.917641518,2.327972806,8613.802053,12268.55162,1.65201889,4.191021192,6216.522897,6690.100473,1.226555954,3.111660543,0.0,0.0,0.0,0.0,7315.17765,9153.29511,1.421018008,3.604993031,
23-01-2021 13.00,0.0,0.0,0.0,0.0,4675.340406,3659.375619,0.917157739,2.326745501,8611.72437,12262.45628,1.652350804,4.191863228,6212.547373,6680.177847,1.226197805,3.110751953,0.0,0.0,0.0,0.0,7303.638341,9125.182453,1.419519337,3.601191039,
23-01-2021 14.00,0.0,0.0,0.0,0.0,4690.754646,3686.636934,0.92070648,2.335748334,8600.973638,12239.9086,1.651500748,4.189706715,6211.166639,6679.226854,1.226647507,3.111892806,0.0,0.0,0.0,0.0,7319.588827,9164.714953,1.423110437,3.610301332,
23-01-2021 15.00,0.0,0.0,0.0,0.0,4693.27943,3694.717272,0.922160039,2.339435881,8598.635285,12246.94855,1.652841284,4.193107532,6215.208228,6694.760459,1.228729146,3.117173733,0.0,0.0,0.0,0.0,7317.788463,9169.982261,1.424242646,3.613173644,
23-01-2021 16.00,0.0,0.0,0.0,0.0,4694.182119,3693.447614,0.919782165,2.333403432,8587.620829,12201.6135,1.64608111,4.175957586,6214.694832,6687.092187,1.225181418,3.108173472,0.0,0.0,0.0,0.0,7312.90774,9147.554015,1.419240793,3.600484399,
23-01-2021 17.00,0.0,0.0,0.0,0.0,4689.798198,3688.166419,0.920394458,2.334956764,8574.67437,12180.7248,1.646708443,4.177549072,6214.662321,6691.782351,1.227198305,3.113290129,0.0,0.0,0.0,0.0,7304.399345,9135.213306,1.420098149,3.602659434,
23-01-2021 18.00,0.0,0.0,0.0,0.0,4687.571938,3689.390121,0.920362539,2.334875786,8586.468839,12223.59552,1.649317372,4.184167687,6214.100013,6699.359397,1.227645305,3.114424128,0.0,0.0,0.0,0.0,7297.380443,9129.930393,1.419448158,3.601010466,
23-01-2021 19.00,0.0,0.0,0.0,0.0,4686.797364,3696.444534,0.921675787,2.338207377,8575.129824,12219.18068,1.649887665,4.18561447,6216.593784,6719.276718,1.23004706,3.120517161,0.0,0.0,0.0,0.0,7285.718002,9122.064283,1.419530457,3.601219251,
23-01-2021 20.00,0.0,0.0,0.0,0.0,4683.89008,3684.330918,0.920908087,2.336259793,8582.934679,12221.81715,1.651047823,4.188557684,6213.545654,6701.280928,1.229247555,3.118488889,0.0,0.0,0.0,0.0,7301.958993,9145.360429,1.422197418,3.607985088,
23-01-2021 21.00,0.0,0.0,0.0,0.0,4687.608714,3691.40369,0.921310031,2.337279489,8582.931905,12221.4382,1.650174881,4.186343109,6211.718376,6698.388517,1.228431513,3.116418666,0.0,0.0,0.0,0.0,7289.259475,9116.895607,1.419387004,3.600855323,
23-01-2021 22.00,0.0,0.0,0.0,0.0,4693.713464,3695.62181,0.92034404,2.334828858,8562.679411,12147.04688,1.642707508,4.167399067,6208.366867,6679.364387,1.224851513,3.107336532,0.0,0.0,0.0,0.0,7289.436111,9100.193134,1.415922968,3.592067379,
23-01-2021 23.00,0.0,0.0,0.0,0.0,4685.422526,3681.238021,0.919393392,2.332417151,8561.332748,12146.67101,1.643850293,4.170298208,6205.659122,6673.857915,1.225208751,3.108242813,0.0,0.0,0.0,0.0,7298.497552,9122.386023,1.418551833,3.598736571,
24-01-2021 0.00,0.0,0.0,0.0,0.0,4688.123038,3701.89789,0.921659596,2.338166302,8573.510931,12219.34334,1.648573614,4.182280842,6208.27748,6706.644959,1.227984654,3.115285026,0.0,0.0,0.0,0.0,7316.214643,9198.113686,1.424131181,3.612890867,
24-01-2021 1.00,0.0,0.0,0.0,0.0,4693.565617,3697.52639,0.919489578,2.332661164,8567.342065,12159.07581,1.641684251,4.164803158,6201.435192,6667.301982,1.222307764,3.100883274,0.0,0.0,0.0,0.0,7313.64757,9157.929199,1.418613511,3.598893043,
24-01-2021 2.00,0.0,0.0,0.0,0.0,4687.652101,3690.403374,0.919034314,2.331506202,8581.081113,12202.95401,1.645259868,4.173874171,6201.923132,6673.736026,1.223358559,3.103549044,0.0,0.0,0.0,0.0,7321.955862,9184.182326,1.421183896,3.605413874,
24-01-2021 3.00,0.0,0.0,0.0,0.0,4685.674352,3692.209293,0.919383552,2.332392187,8608.708635,12286.48715,1.651054184,4.188573822,6199.715075,6677.94781,1.223926051,3.10498872,0.0,0.0,0.0,0.0,7322.923381,9198.212033,1.422530123,3.608829129,
24-01-2021 4.00,0.0,0.0,0.0,0.0,4678.783524,3672.903054,0.916655609,2.325471644,8604.532501,12253.75247,1.648063566,4.180986896,6194.745553,6654.376496,1.22120449,3.098084368,0.0,0.0,0.0,0.0,7314.061132,9160.459851,1.418958851,3.599769137,
24-01-2021 5.00,0.0,0.0,0.0,0.0,4692.596313,3705.968112,0.921364084,2.337416615,8604.122694,12281.93227,1.65143319,4.189535325,6200.990772,6683.975072,1.224936738,3.10755274,0.0,0.0,0.0,0.0,7305.45636,9163.060408,1.420488276,3.60364915,
24-01-2021 6.00,0.0,0.0,0.0,0.0,4694.945157,3707.593787,0.922179298,2.339484738,8605.987731,12283.43946,1.652600812,4.192497477,6196.587587,6671.091824,1.224554967,3.106584223,0.0,0.0,0.0,0.0,7296.545913,9138.402711,1.41953927,3.601241608,
24-01-2021 7.00,0.0,0.0,0.0,0.0,4685.355737,3692.863167,0.920334884,2.33480563,8595.171071,12260.92511,1.650933602,4.188267916,6191.475352,6663.492932,1.22377642,3.104609118,0.0,0.0,0.0,0.0,7296.222304,9141.746087,1.41967053,3.601574603,
24-01-2021 8.00,0.0,0.0,0.0,0.0,4677.645138,3676.414067,0.91783559,2.328465148,8608.935239,12283.56282,1.651436962,4.189544896,6188.185024,6650.756882,1.221896858,3.099840841,0.0,0.0,0.0,0.0,7301.394771,9145.356229,1.419070879,3.600053343,
24-01-2021 9.00,0.0,0.0,0.0,0.0,4678.828284,3681.487021,0.917043693,2.326456177,8615.024357,12300.62807,1.650218806,4.186454545,6194.595284,6668.375228,1.221681962,3.099295672,0.0,0.0,0.0,0.0,7302.076674,9150.675938,1.417469685,3.595991259,
24-01-2021 10.00,0.0,0.0,0.0,0.0,4678.420843,3681.627364,0.917158336,2.326747018,8616.67838,12307.83445,1.650899909,4.18818244,6193.535326,6667.664453,1.22176014,3.099494002,0.0,0.0,0.0,0.0,7304.951094,9159.708645,1.418325954,3.598163535,
24-01-2021 11.00,0.0,0.0,0.0,0.0,4681.25069,3680.949913,0.917311351,2.327135201,8611.798854,12281.39501,1.649481601,4.184584322,6191.423911,6653.922211,1.220883893,3.097271043,0.0,0.0,0.0,0.0,7303.433529,9144.282079,1.417462997,3.595974293,
24-01-2021 12.00,0.0,0.0,0.0,0.0,4683.851958,3696.011868,0.92032993,2.33479306,8614.161252,12322.02277,1.654364944,4.196972918,6189.955401,6669.926219,1.223967007,3.105092623,0.0,0.0,0.0,0.0,7304.481902,9173.130097,1.421574204,3.60640405,
24-01-2021 13.00,0.0,0.0,0.0,0.0,4693.038694,3719.495241,0.922271165,2.339717797,8586.565344,12270.20816,1.649663734,4.185046378,6193.284127,6689.255289,1.224752768,3.107086024,0.0,0.0,0.0,0.0,7303.657788,9186.750702,1.421597934,3.60646425,
24-01-2021 14.00,0.0,0.0,0.0,0.0,4689.611615,3711.466558,0.921947558,2.338896835,8602.00332,12306.27956,1.653015751,4.193550139,6204.909176,6710.916045,1.227378749,3.113747899,0.0,0.0,0.0,0.0,7310.540875,9199.931772,1.423493733,3.611273721,
24-01-2021 15.00,0.0,0.0,0.0,0.0,4683.253587,3695.689948,0.918563184,2.330310988,8595.630564,12270.44351,1.648006825,4.180842951,6080.838448,6439.558936,1.201122105,3.04713719,0.0,0.0,0.0,0.0,7312.005638,9189.343338,1.42035172,3.60330272,
24-01-2021 16.00,0.0,0.0,0.0,0.0,4687.88394,3709.91384,0.922039385,2.339129793,8570.636053,12232.24562,1.648513486,4.182128303,6075.749347,6440.056011,1.203435907,3.053007095,0.0,0.0,0.0,0.0,7310.334792,9202.850741,1.424006912,3.612575609,
24-01-2021 17.00,0.0,0.0,0.0,0.0,4702.579032,3734.769797,0.924634037,2.345712188,8583.453828,12261.92259,1.650065873,4.186066568,6079.468941,6446.715444,1.203730232,3.05375377,0.0,0.0,0.0,0.0,7310.893451,9202.377751,1.423588495,3.611514123,
24-01-2021 18.00,0.0,0.0,0.0,0.0,4698.086426,3729.886421,0.92277638,2.340999482,0.0,0.0,0.0,0.0,6077.796307,6447.090985,1.202126787,3.049685977,0.0,0.0,0.0,0.0,7314.234673,9213.355121,1.422460722,3.608653066,
24-01-2021 19.00,0.0,0.0,0.0,0.0,4704.472721,3727.954816,0.922092822,2.339265357,0.0,0.0,0.0,0.0,6082.681069,6435.704228,1.20048187,3.045512973,0.0,0.0,0.0,0.0,7326.346216,9212.339359,1.421734066,3.606809605,
24-01-2021 20.00,0.0,0.0,0.0,0.0,4693.424988,3719.579543,0.921865573,2.338688848,0.0,0.0,0.0,0.0,6080.713595,6449.641528,1.202663484,3.051047528,0.0,0.0,0.0,0.0,7324.902229,9234.049067,1.424458583,3.613721458,
24-01-2021 21.00,0.0,0.0,0.0,0.0,4690.513194,3717.919806,0.921088566,2.336717652,0.0,0.0,0.0,0.0,6080.58024,6454.867902,1.202457518,3.05052501,0.0,0.0,0.0,0.0,7319.3137,9226.726351,1.423032528,3.610103686,
